symbol,entry_time,signal,score,outcome,r_multiple
EURCAD,2026-05-26 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-26 12:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-26 13:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-26 13:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-27 06:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-05-27 06:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-27 07:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-27 07:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-27 08:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-27 09:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-27 10:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-27 11:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-27 11:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-27 12:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-05-27 14:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-05-27 15:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-05-27 18:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-05-28 00:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-05-28 04:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-28 09:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-28 09:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-28 10:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-28 10:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-05-28 12:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-28 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-05-28 14:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-05-28 15:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-05-28 17:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-02 09:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-02 09:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-02 11:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-02 11:45:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-06-02 13:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-02 18:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-04 02:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-04 03:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-04 05:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 06:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 06:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 07:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 08:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-06-04 08:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 09:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 10:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-04 11:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-06-04 12:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-04 13:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-04 16:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-06-04 18:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-05 13:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-08 00:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-08 07:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-08 09:30:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-06-08 13:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-06-08 15:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-08 16:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-08 18:15:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-06-11 17:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-11 19:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-12 00:00:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-06-15 12:00:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-06-16 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-16 09:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-16 09:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-16 13:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-16 13:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-17 07:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-17 16:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-17 17:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-06-17 18:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-18 00:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-06-18 11:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-06-19 15:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-19 18:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-19 20:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-06-22 13:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-23 00:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-06-24 10:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-25 03:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-25 04:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-25 04:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-25 06:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-25 10:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-25 11:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-06-26 13:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-06-26 16:00:00+00:00,BUY,3,WIN,1.0
EURCAD,2026-06-29 12:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-06-29 14:30:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-06-29 16:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-29 16:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-06-30 05:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-01 12:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-07-02 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-07-02 08:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-07-02 11:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-07-02 11:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-07-02 12:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-02 13:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-03 08:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-07-03 08:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-07-03 09:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-03 11:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-03 12:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-03 13:45:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-07-07 16:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-08 09:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-07-09 08:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-09 10:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-09 14:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-09 19:45:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-07-10 00:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-10 11:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-10 16:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-14 07:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-07-14 09:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-07-14 13:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-07-14 17:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-17 13:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-07-21 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-21 06:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-07-24 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-24 07:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-07-24 08:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-07-24 13:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-07-24 14:45:00+00:00,BUY,2,WIN,1.0
