trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
9,USDJPY,BUY,2024-01-19 12:00:00+00:00,147.96900000000002,147.85253571428575,148.31839285714287,1.0,100,v8_final,2024-01-19 16:00:00+00:00,148.31839285714287,TP,31.43928571428455,205.47211047100777,7.0,2.0,3
10,USDJPY,BUY,2024-05-24 19:00:00+00:00,156.934,156.8329,157.07500000000002,1.0,100,v8_final,2024-05-27 00:00:00+00:00,156.8329,SL,-13.610000000000241,-93.72435546153314,7.0,2.0,4
11,USDJPY,BUY,2024-12-17 13:00:00+00:00,153.928,153.6757892857143,154.27010714285714,0.73,100,v8_final,2024-12-17 15:00:00+00:00,153.6757892857143,SL,-28.72107142856953,-141.31902072953432,5.109999999999999,2.0,1
12,USDJPY,BUY,2025-03-17 20:00:00+00:00,149.19400000000002,148.9089285714286,149.62160714285716,0.62,100,v8_final,2025-03-18 04:00:00+00:00,149.62160714285716,TP,39.26071428571413,158.8143014943145,4.34,2.0,7
13,USDJPY,BUY,2025-05-02 12:00:00+00:00,144.585,144.2804285714286,145.04185714285717,0.57,100,v8_final,2025-05-02 16:00:00+00:00,144.2804285714286,SL,-33.95714285714212,-137.85984423398696,3.9899999999999998,2.0,3
14,USDJPY,BUY,2025-05-13 08:00:00+00:00,147.83,147.65467500000003,148.21325000000002,1.0,100,v8_final,2025-05-13 15:00:00+00:00,148.21325000000002,TP,34.82500000000039,228.57464655347619,7.0,2.0,6
15,USDJPY,BUY,2025-07-16 15:00:00+00:00,148.717,148.57531785714286,149.06382142857143,1.0,100,v8_final,2025-07-16 17:00:00+00:00,148.57531785714286,SL,-17.668214285714953,-125.80426774151543,7.0,2.0,1
16,USDJPY,SELL,2025-07-24 16:00:00+00:00,146.516,146.8626892857143,146.12910714285712,0.51,100,v8_final,2025-07-24 18:00:00+00:00,146.8626892857143,SL,-38.168928571431934,-136.4302580703151,3.5700000000000003,2.0,1
1,AUDUSD,BUY,2022-03-01 19:00:00+00:00,0.72542,0.72425,0.72752,1.0,100,v8_final,2022-03-01 21:00:00+00:00,0.72425,SL,-15.200000000000044,-159.00000000000043,7.0,2.0,1
2,AUDUSD,BUY,2022-03-18 14:00:00+00:00,0.7377,0.7369095,0.739905,1.0,100,v8_final,2022-03-18 15:00:00+00:00,0.7369095,SL,-11.405000000000273,-121.05000000000273,7.0,2.0,0
3,AUDUSD,SELL,2022-07-12 16:00:00+00:00,0.67509,0.6767828571428571,0.6725507142857142,0.69,100,v8_final,2022-07-12 17:00:00+00:00,0.6767828571428571,SL,-20.428571428571626,-145.7871428571442,4.83,2.0,0
4,AUDUSD,BUY,2022-07-22 14:00:00+00:00,0.69422,0.6926821428571428,0.6965267857142856,0.75,100,v8_final,2022-07-22 16:00:00+00:00,0.6965267857142856,TP,19.56785714285664,141.5089285714248,5.25,2.0,1
5,AUDUSD,SELL,2022-08-18 13:00:00+00:00,0.69467,0.6960673214285714,0.6919967857142857,0.83,100,v8_final,2022-08-18 14:00:00+00:00,0.6960673214285714,SL,-17.473214285714075,-150.8376785714268,5.81,2.0,0
6,AUDUSD,SELL,2022-09-14 17:00:00+00:00,0.67494,0.6768885714285714,0.6720171428571429,0.59,100,v8_final,2022-09-15 05:00:00+00:00,0.6768885714285714,SL,-22.985714285714106,-139.7457142857132,4.13,2.0,11
7,AUDUSD,SELL,2022-12-23 13:00:00+00:00,0.6692,0.6713166071428571,0.6669339285714285,0.53,100,v8_final,2022-12-23 19:00:00+00:00,0.6713166071428571,SL,-24.666071428571076,-134.4401785714267,3.71,2.0,5
8,AUDUSD,BUY,2023-01-13 10:00:00+00:00,0.69867,0.697155,0.7009425,0.74,100,v8_final,2023-01-13 11:00:00+00:00,0.697155,SL,-18.65000000000044,-143.19000000000327,5.18,2.0,0
9,AUDUSD,SELL,2023-04-10 12:00:00+00:00,0.6674,0.668385,0.6659225,1.0,100,v8_final,2023-04-10 14:00:00+00:00,0.6659225,TP,11.275000000000205,105.75000000000205,7.0,2.0,1
